country_code;year;fishing_tech;vessel_length;totkwfishdays;totenercost;enerbykwfishdy;totcrewwage;totlandginc;wagebyinc;totrepcost;repbykwfishday;totvarcost;varbykwfishday
ROU;2009;PMP;VL0612;45,18;257;5,68835768;945;1396;0,676934097;77;1,704293935;104;2,301903497
ROU;2009;PMP;VL2440;70834;21739;0,306900641;26771;74362;0,360009144;4558;0,06434763;4269;0,060267668
ROU;2010;PMP;VL0006;11,1;21;1,891891892;69;118;0,584745763;15;1,351351351;15;1,351351351
ROU;2010;PMP;VL0612;557,46;10378;18,61658236;11950;31447;0,380004452;2201;3,948265346;2200;3,946471496
ROU;2011;PMP;VL0006;2046;1555;0,76001955;1823;5362;0,33998508;322;0,157380254;483;0,236070381
ROU;2011;PMP;VL0612;17639,4;44512;2,52344184;276070;890233;0,310109825;53414;3,028107532;178047;10,09371067
ROU;2011;PMP;VL2440;22742;41594;1,82895084;31082;94189;0,329996072;4686;0,206050479;6609;0,290607686
ROU;2012;PMP;VL0006;4164;5190;1,246397695;6920;19657;0,352037442;1153;0,276897214;1922;0,461575408
ROU;2012;PMP;VL0612;418659,2;30792;0,073549082;159049;513284;0,309865494;35925;0,085809651;97510;0,232910205
ROU;2012;PMP;VL2440;29587;21652;0,731807889;16113;50354;0,319994439;2518;0,085104945;4028;0,136140873
ROU;2013;PMP;VL0006;12023,7;5153;0,42857024;7361;24537;0,299995925;1350;0,11227825;1718;0,14288447
ROU;2013;PMP;VL0612;385730,31;76266;0,197718453;116641;448621;0,259998975;33647;0,087229339;44862;0,116304057
ROU;2013;PMP;VL1218;127482;64359;0,504847743;69310;247534;0,280001939;13614;0,106791547;18565;0,145628402
ROU;2013;PMP;VL2440;222319,8;59824;0,269089843;57762;206291;0,280002521;11346;0,051034591;16503;0,074230905
ROU;2014;PMP;VL0006;6364,4;4907;0,771007479;5634;18175;0,309986245;1000;0,157124002;1272;0,199861731
ROU;2014;PMP;VL0612;408568,69;158649;0,388304351;299670;881381;0,340000522;52883;0,129434784;79324;0,194150952
ROU;2014;PMP;VL1218;723817;205077;0,283327139;324308;953847;0,340000021;47692;0,065889583;71539;0,098835755
ROU;2014;PMP;VL2440;193418,4;100063;0,517339612;96727;333543;0,289998591;20013;0,10346999;25016;0,129336196
ROU;2015;PMP;VL0612;358903,01;131330;0,365920587;107672;1196361;0,08999959;30410;0,084730412;5719;0,015934667
ROU;2015;PMP;VL1218;1381909;186151;0,134705686;165486;1654856;0,100000242;30614;0,022153412;4558;0,003298336
ROU;2015;PMP;VL2440;244704,4;112277;0,458827058;106770;852411;0,125256478;8302;0,033926648;5218;0,021323687
ROU;2016;PMP;VL0612;337055,34;114068;0,338425138;146820;855333;0,171652444;56161;0,16662249;18036;0,053510501
ROU;2016;PMP;VL1218;1917529,7;215444;0,112354974;230783;1882727;0,12257911;57208;0,029834218;19621;0,010232436
ROU;2016;PMP;VL2440;337014,55;116933;0,346967216;111809;561248;0,199214964;47590;0,14121052;3526;0,010462456
ESP;2008;PS;VL0612;96597,06;262059,25;2,712911242;70366,73;929807,2;0,07567884;95102,63;0,984529239;108261,79;1,120756574
ESP;2008;PS;VL1012;118241,92;131603,01;1,112997911;854994,08;1482499,73;0,576724611;100071,01;0,846324299;124354,94;1,051699262
ESP;2008;PS;VL1218;3608627,9;3507799,63;0,972059111;8382341,34;21075114,36;0,397736458;2048979,5;0,56780016;3422122,16;0,948316716
ESP;2008;PS;VL1824;5872890,22;7671943,1;1,306331774;29973485,63;60886982,48;0,492280688;5965919,71;1,015840495;7771949,03;1,323360175
ESP;2008;PS;VL2440;7222400,04;16555555,52;2,29225125;35759590,41;67552826,41;0,529357428;6443193,96;0,892112584;8966808,31;1,241527506
ESP;2008;PS;VL40XX;30702632,66;46418708,35;1,511880394;30237736,97;189869563,3;0,159255314;10416630,21;0,339274821;45120808,54;1,469607152
ESP;2009;PS;VL0010;60094,11;136417,6;2,270066068;652944,33;1331020,77;0,490559084;52251,02;0,869486544;107575,58;1,790118532
ESP;2009;PS;VL0612;146211,02;207993,98;1,422560215;1293433,26;2552562,71;0,506719484;143531,17;0,981671354;164738,07;1,126714457
ESP;2009;PS;VL1012;183509,73;165205,98;0,900257332;1185964,62;2413043,93;0,491480742;321856,21;1,753891796;284525,15;1,550463564
ESP;2009;PS;VL1218;4073155,06;4256257,99;1,044953587;32999579,03;62729390,16;0,526062488;3057403,07;0,750622803;6297312,1;1,546052632
ESP;2009;PS;VL1824;6248431,3;4568741,83;0,731182214;34100885,73;64104750,37;0,531955675;4661317,31;0,745998009;7833172,36;1,253622227
ESP;2009;PS;VL2440;7539764,72;11997238,74;1,591195374;43060976,49;75666286,64;0,569090653;6576412,87;0,872230516;8613448,85;1,142402869
ESP;2009;PS;VL40XX;30221795,26;48015248,71;1,588762292;40771277,67;206283148,2;0,197647156;16301250,97;0,539387248;72357286,25;2,394208737
ESP;2010;PS;VL1012;151464,88;300440,2;1,98356345;1685611,31;3275915,12;0,514546699;164102,95;1,083438946;266045,82;1,7564852
ESP;2010;PS;VL1218;3808281,69;3452889,51;0,906679125;19156042,13;43168180,88;0,44375375;1975758,56;0,518805782;3220792,32;0,845733741
ESP;2010;PS;VL1824;6594138,99;4859029,31;0,736870927;23226928,14;46371191,25;0,50089134;2899631,72;0,439728632;5089372,63;0,77180245
ESP;2010;PS;VL2440;7947880,1;13648791,2;1,717287003;36260942,98;85964558,17;0,421812707;4625304,12;0,581954441;8453901,75;1,063667499
ESP;2010;PS;VL40XX;29639638,07;58489367,39;1,973349582;47203986,75;290265514,1;0,162623476;19470264,27;0,656899528;81586111,56;2,752601478
ESP;2011;PS;VL0612;118253,66;145364,78;1,229262418;1134335,4;2665590,69;0,42554748;345363,04;2,92052728;232643,11;1,967322703
ESP;2011;PS;VL1012;127237,02;245829,4;1,932058767;1568329,12;2971511,72;0,5277883;282728,56;2,222062101;149111,32;1,171917733
ESP;2011;PS;VL1218;3651902,04;6077048,51;1,664077635;19139679,3;46775101,1;0,409185204;4330991,8;1,185955087;8199533,94;2,245277625
ESP;2011;PS;VL1824;6712732,62;12079859,26;1,799544231;28500121,45;68909666,25;0,4135867;5356994,41;0,798034826;9403096,83;1,400785248
ESP;2011;PS;VL2440;7011842,67;16227227,82;2,314260114;40376707,99;111243121,6;0,362959142;6703688,05;0,956052263;13808294,62;1,969281866
ESP;2011;PS;VL40XX;30653865,14;79020559,28;2,577833461;47920527,83;335305673,3;0,142915947;21607936,35;0,704900875;75726177,75;2,470363114
ESP;2012;PS;VL0612;136961,75;213932,14;1,561984569;949884,07;2775588,54;0,342227984;67174,32;0,490460439;279910,06;2,043709722
ESP;2012;PS;VL1012;213445,99;272986;1,278946491;848488,81;1606300,44;0,528225473;71263,73;0,333872424;77269,46;0,362009424
ESP;2012;PS;VL1218;3965382,22;5235311,4;1,320253915;20953030,95;46570745,72;0,449918304;5118916,89;1,290901256;6083848,6;1,534240147
ESP;2012;PS;VL1824;6515231,37;11310606,53;1,736025306;20374548,9;60615381,2;0,336128364;5058207,06;0,776366452;8198073,64;1,258293555
ESP;2012;PS;VL2440;5451117,65;9890898,46;1,814471654;38127654,37;86822566,08;0,439144523;3704871;0,679653465;4750895,88;0,871545284
ESP;2012;PS;VL40XX;28986354,48;77630729,51;2,678181886;47395129;429546149,9;0,110337688;27867013,07;0,96138385;88592128,83;3,056339109
ESP;2013;PS;VL0612;155851,48;185838,5;1,192407669;1346249,99;2758718,18;0,487998375;192782,42;1,236962395;155390,55;0,997042505
ESP;2013;PS;VL1012;125516,85;126977,71;1,011638756;638665,02;1482954,59;0,430670652;100461,32;0,800381144;85672,44;0,682557282
ESP;2013;PS;VL1218;3804237,25;4996387,55;1,31337433;24770758,34;52163327,99;0,47486921;2775662,51;0,729623924;5977163,84;1,571185877
ESP;2013;PS;VL1824;6484823,2;8157771,74;1,257979052;27136658,65;58253836,02;0,465834707;2977487,39;0,459147042;4090291,12;0,630748286
ESP;2013;PS;VL2440;6294714,05;9052190,04;1,438062153;33607586,79;76911051,06;0,436966942;4759542,1;0,756117285;9843702,71;1,563804588
ESP;2013;PS;VL40XX;28993874,19;78291942,95;2,700292567;56341177,05;478284542,6;0,117798448;31827285,83;1,097724492;95542558,59;3,295267061
ESP;2014;PS;VL0612;138888,25;80362,7;0,578614102;489473,9;753451,3;0,649642386;12057,1;0,086811519;77792,9;0,560111457
ESP;2014;PS;VL1012;126307,28;99885,93;0,790816887;672672,96;1551415,11;0,433586701;86840,09;0,687530362;214721,49;1,699992985
ESP;2014;PS;VL1218;3994964,11;5144248,79;1,287683355;27423199,39;58665263,01;0,467452083;3266998,59;0,817779209;6886693,84;1,723843732
ESP;2014;PS;VL1824;6369649,4;7102886,41;1,115114187;41366463,26;75952112,29;0,544638747;4719280,25;0,7409011;6086773,65;0,95559006
ESP;2014;PS;VL2440;5976141,32;9548266,96;1,597731119;41358743,53;89304852,93;0,463118657;6904260,46;1,155304082;8510798,6;1,424129408
ESP;2014;PS;VL40XX;27724749,27;71002100,27;2,560964558;50597531,25;365809950,7;0,138316443;27529128,46;0,992944181;101697587,3;3,66811567
ESP;2015;PS;VL0612;157419,65;91339,6;0,580229978;378338,07;1309616,6;0,288892238;186438,2;1,184338804;253178,07;1,608300298
ESP;2015;PS;VL1012;117450,35;247633,7;2,108411767;721523,46;1682268,32;0,428899154;106305,69;0,905111734;132230,76;1,125843899
ESP;2015;PS;VL1218;3611234,26;3598362,54;0,996435645;23505813,62;49634280,99;0,473580218;2808774,35;0,777787911;8755301,08;2,424462234
ESP;2015;PS;VL1824;6140368,75;5432052,07;0,884645905;40120112,38;77986429,04;0,514449923;6495247,55;1,057794379;9166397,32;1,492808933
ESP;2015;PS;VL2440;6214592,96;7105789,64;1,14340387;45661445,34;89885509,19;0,507995624;7552503,54;1,215285311;7571481,38;1,218339066
ESP;2015;PS;VL40XX;28372575,24;67691557,93;2,385809443;56950720,75;353958589,6;0,160896564;22156842,95;0,780924635;132004058,9;4,652523001
ESP;2016;PS;VL0612;133357,46;91362,33;0,685093507;761695,4;1688245,87;0,451175634;56720,93;0,425330012;155233,2;1,164038367
ESP;2016;PS;VL1012;118271,81;155151,01;1,31181733;1228804,19;2340918,42;0,52492397;78569,68;0,664314514;75255,03;0,636288816
ESP;2016;PS;VL1218;3549464,23;2942670,32;0,829046338;26327336,5;54572153,99;0,48243169;2916591,13;0,821698978;5837746,14;1,64468375
ESP;2016;PS;VL1824;6486627,63;5345544,96;0,824086916;36348906,19;72926071,06;0,498434999;5862655,19;0,903806342;8074857,96;1,244846848
ESP;2016;PS;VL2440;3758504,45;3749117,15;0,997502384;32121161,15;70551937,21;0,4552839;5732782,53;1,52528289;5222433,38;1,389497724
ESP;2016;PS;VL40XX;27391819,61;45090370,11;1,646125404;54747376,23;394803339,1;0,138669993;24532692,39;0,895621128;122757028,9;4,481521514
FRA;2008;PS;VL0612;43100;65982;1,530904872;638226;1020475;0,625420515;36077;0,837053364;62163;1,442296984
FRA;2008;PS;VL1218;773401,52;612739;0,792265058;4923204;9627164;0,511386739;673638;0,871006822;693549;0,896751535
FRA;2008;PS;VL2440;32964,49;440264;13,35570488;6086212;12760000;0,476975862;375930;11,40408967;191300;5,803214307
FRA;2009;PS;VL0612;89480,81;86000;0,961099927;969517;1584549;0,611856749;31720;0,354489415;92903;1,03824496
FRA;2009;PS;VL1218;717899,3;535361;0,745732723;6832401;13185436;0,518177859;931631;1,297718218;1092242;1,521441796
FRA;2009;PS;VL1824;181841,94;75000;0,412446106;558735;1000000;0,558735;17500;0,096237425;136890;0,752796632
FRA;2009;PS;VL40XX;17553081;21426163;1,220649697;30599083;92145482;0,332073612;17862745;1,017641575;27306452;1,555650088
FRA;2012;PS;VL0612;76269,1;93435,46;1,22507621;768040,72;1529079,6;0,50228956;47350,14;0,62082993;21518,84;0,28214362
FRA;2012;PS;VL1218;730083,94;1063077,79;1,456103513;10195039,82;21113899,71;0,482859157;1018076,1;1,39446445;2082437,51;2,852326145
FRA;2012;PS;VL2440;22480;442103,8;19,66653915;4634781,88;7207393,67;0,643059349;91097,37;4,05237411;852643,72;37,9289911
FRA;2012;PS;VL40XX;51564;31618093;613,1815414;40822686;150000404;0,272150507;22820797;442,5722791;4748697;92,09326274
FRA;2013;PS;VL0612;81891,24;100885,53;1,231945322;845190,53;1749780,58;0,48302658;50651,63;0,618523178;41927,04;0,511984432
FRA;2013;PS;VL1218;747479,5;1366117,23;1,827631701;11197220,59;27101068,84;0,413165276;2503374,88;3,349088343;3479806,09;4,655386656
FRA;2013;PS;VL2440;33654;494856,87;14,7042512;12106299,51;25077255;0,482760155;528415,75;15,70142479;7849778,67;233,2494999
FRA;2013;PS;VL40XX;19654;29718971,02;1512,10802;40162395,35;139215107,9;0,288491644;21261604,86;1081,795302;5288306,93;269,070262
FRA;2014;PS;VL0612;45803,28;108274,63;2,363905598;897288,56;1896287,7;0,473181659;47930,07;1,046433138;53010,52;1,15735205
FRA;2014;PS;VL1218;868832,08;1584191,31;1,823357294;10098368,68;23455994,47;0,430524005;2044459,19;2,353111996;4071261,63;4,685901596
FRA;2014;PS;VL40XX;461451;34665562,31;75,12295414;43594146,07;137703428,6;0,316579961;25882618,22;56,08963513;6156763,31;13,34218218
FRA;2015;PS;VL0612;27539,48;67500;2,451026672;1094667,15;2100000;0,521270071;45000;1,634017781;14700;0,533779142
FRA;2015;PS;VL1218;826914,17;885716,1;1,071110077;7817438,77;15890268,12;0,491963931;1508528;1,824286068;2772361,34;3,352659128
FRA;2015;PS;VL2440;1800;380556,84;211,4204667;6297779,77;12184012,65;0,516888808;823297,48;457,3874889;677486,66;376,3814778
FRA;2015;PS;VL40XX;5676404;25724454,1;4,531822277;38772134,16;112318461,8;0,345198229;25922776,49;4,56676031;5857584,77;1,03191823
FRA;2016;PS;VL0010;15708;77654,67;4,943638273;728150,31;1498635,75;0,485875444;49060,86;3,123304049;25122,27;1,599329641
FRA;2016;PS;VL0612;38509,11;45055,77;1,17000289;725116,84;1394013,92;0,520164705;15476,78;0,401899187;33850,56;0,879027326
FRA;2016;PS;VL1218;978589;766057,61;0,782818538;11597599,12;23636483,93;0,490665158;1647400,89;1,683445134;3592097,95;3,670691118
FRA;2016;PS;VL40XX;7250687;20192104,71;2,784854002;45398104,52;148954660;0,304778008;31138683,3;4,294583851;6266720,57;0,864293352
GRC;2015;PS;VL1218;1751004;1486111,3;0,848719535;4066824,46;2864542,17;1,419711849;716804,35;0,409367626;4803616,28;2,74334969
GRC;2015;PS;VL1824;3998992;5115730,97;1,279255115;10499858,17;14485248,96;0,724865565;2156967,74;0,539377858;12618177,41;3,155339498
GRC;2015;PS;VL2440;1639344;1979350;1,207403693;4453983,13;9494478,49;0,469112983;941625;0,574391342;6440443,75;3,928671316
GRC;2016;PS;VL1218;1300235;1565380;1,20392083;5299172,73;12138707;0,436551663;848444,44;0,652531612;5035930,93;3,873092887
GRC;2016;PS;VL1824;4296870;4701300;1,094122;20976870;60446216;0,347033634;3330750;0,775157266;19475895;4,532577202
GRC;2016;PS;VL2440;1727300;1475029,5;0,853950964;4138837,5;36846404;0,112326769;1029000;0,595727436;6757779;3,912336595
HRV;2012;PS;VL0612;220817,35;125279,87;0,567346135;163902,73;250500,58;0,6543008;61077,92;0,27659928;79989,08;0,36224092
HRV;2012;PS;VL1218;905717,74;634084,01;0,700090085;1213833,06;2460942,6;0,493239078;740407,74;0,817481769;223054,84;0,246274121
HRV;2012;PS;VL1824;2648592,4;2054599,59;0,775732646;2666886,49;7823081,74;0,340899735;853307,1;0,322173808;1216533,04;0,459313045
HRV;2012;PS;VL2440;4906651;4376180,1;0,891887379;6025799,75;15044540,98;0,400530648;1578065,73;0,321617684;2294633,1;0,467657696
HRV;2013;PS;VL0612;352719,03;152615,05;0,432681645;154244,03;636247,39;0,242427761;61656,83;0,174804376;30168,85;0,085532244
HRV;2013;PS;VL1218;956353,93;652234,66;0,682001338;1171660,56;3255559,8;0,359895266;356658,18;0,372935342;339547,82;0,3550441
HRV;2013;PS;VL1824;2664267,4;1795981,52;0,674099574;2854549,37;9659905,84;0,295504886;776139,86;0,29131455;1781335,65;0,668602427
HRV;2013;PS;VL2440;6137076,36;4334759,64;0,706323237;6636455,04;19780889,95;0,335498305;1726758,91;0,281365068;3526014,31;0,574543008
HRV;2014;PS;VL0612;337340,54;143589,72;0,425652132;166960,08;643124,67;0,259607643;117930,81;0,349589794;29662,58;0,087930671
HRV;2014;PS;VL1218;941453,78;628829,19;0,667934213;905310,91;3229527,17;0,280323051;459549,74;0,488127776;258436,68;0,274508091
HRV;2014;PS;VL1824;2897286,8;1849673,89;0,638415876;3246512,27;9677089,52;0,335484369;683552,81;0,235928597;1333787,27;0,460357349
HRV;2014;PS;VL2440;5848048,8;4179594,93;0,714699051;7073947,34;19421749,89;0,364228114;1549367,05;0,264937435;2587604,04;0,442473059
HRV;2015;PS;VL0612;285472,32;149259,72;0,522851813;332311,59;561308,66;0,592030043;188559,77;0,660518575;44621,9;0,156309025
HRV;2015;PS;VL1218;794098,58;446108,61;0,561779886;929969,71;2827234,26;0,328932669;592238,43;0,745799634;1327264,4;1,671410116
HRV;2015;PS;VL1824;2385142,6;1731152,55;0,72580673;4879358,73;9419357,85;0,518013946;1118452,49;0,468924789;1343340,07;0,563211638
HRV;2015;PS;VL2440;5391535,36;3814117,37;0,707426942;10286414,03;18966790,61;0,542338145;2721571,71;0,504786026;2775221,99;0,514736862
HRV;2016;PS;VL0612;250951,25;86617,72;0,345157556;240702,17;327243,74;0,735544002;153422,66;0,611364398;65163,07;0,259664258
HRV;2016;PS;VL1218;786576,93;377574,42;0,48002224;1036380,02;2329095,64;0,444971002;537565,45;0,683423871;243533,29;0,309611534
HRV;2016;PS;VL1824;2812752;1294334,35;0,460166538;3619998,4;8860644,03;0,408548;996905,74;0,354423618;1287611,61;0,457776445
HRV;2016;PS;VL2440;6798935,48;3055335,34;0,44938437;8646022,91;18946823,49;0,456331;2048044,29;0,301230141;1752521,31;0,257764074
ITA;2008;PS;VL1218;2321315;5451102;2,348281901;5848465;23166835,04;0,252449892;1905323;0,820794679;3894686;1,677792975
ITA;2008;PS;VL1824;1034856;2494813;2,410782756;3918787;18148220,81;0,215932297;634455;0,613085299;1853547;1,791115865
ITA;2008;PS;VL2440;1262447;1969476,81;1,560047123;6271751,14;17924410,43;0,349899996;1215665,5;0,962943791;2172321,05;1,720722573
ITA;2008;PS;VL40XX;875790;2553000;2,915082383;2718380,33;16994131,03;0,159959949;345000;0,393930052;943000;1,076742141
ITA;2009;PS;VL1218;2307395;2728008;1,182289118;7347250;20914818,61;0,351293986;1212915;0,525664223;2769659;1,20034021
ITA;2009;PS;VL1824;1029925;1347661;1,308504017;7322357;17469303,85;0,419155627;821118;0,797259995;1926856;1,870870209
ITA;2009;PS;VL2440;1951559;2227717;1,141506355;8469678,15;24916089,95;0,339928061;1351907;0,692731811;2919882;1,496179209
ITA;2009;PS;VL40XX;451631;638000;1,412657679;2478382,32;11049098,87;0,224306285;334769,82;0,741246327;460297,94;1,019190312
ITA;2010;PS;VL1218;1766172;2784461,08;1,57655148;6216929,07;17595899,48;0,353316923;1160266,5;0,656938565;2209519,22;1,251021543
ITA;2010;PS;VL1824;733116;1333226,34;1,818574878;5226985,39;13307649,04;0,392780526;677515,14;0,924158169;1499736,65;2,045701703
ITA;2010;PS;VL2440;1652844;2171029,83;1,313511638;5464243,31;17038841,54;0,320693358;1344236,07;0,813286717;2370743,23;1,434341795
ITA;2011;PS;VL1218;1728053;5182982,43;2,999319135;7379743,44;22562594,91;0,327078666;1129004,72;0,653339174;2531508,08;1,46494817
ITA;2011;PS;VL1824;820875;1895625,94;2,309274786;5810170,32;15297478,14;0,379812298;578432,26;0,704653279;1690183,95;2,059002832
ITA;2011;PS;VL2440;1636838;3117345,58;1,90449243;6001724,33;19623863,77;0,305838055;1180529,63;0,721225699;2500351,08;1,527549507
ITA;2011;PS;VL40XX;37567;386144,28;10,27881598;2508646,03;6238715,28;0,402109396;137846,4;3,669348098;277802,06;7,394842814
ITA;2012;PS;VL0612;132472;481802,91;3,637016955;776491,75;1719304,85;0,451631222;127175,65;0,960019098;252559,54;1,906512622
ITA;2012;PS;VL1218;1802594;5124922,58;2,843082014;3508883,31;14197383,51;0,247149998;815041,85;0,45214943;1915069,27;1,062396341
ITA;2012;PS;VL1824;846977;1953581,73;2,306534569;3668056,68;10714627,33;0,342341042;432241,21;0,510334059;1456074,05;1,719142373
ITA;2012;PS;VL2440;1758049;3154072,7;1,794075535;7124240,41;21135292,54;0,337077918;1178356,7;0,670263855;2564040,65;1,458458012
ITA;2012;PS;VL40XX;66781;414254,4;6,203177551;6360555,37;15049263,2;0,422648955;137846,4;2,064155973;500441,31;7,493767838
ITA;2013;PS;VL0612;137753;363006,61;2,635199306;617520,34;1478637,95;0,417627818;112805,43;0,818896358;214452,86;1,556792665
ITA;2013;PS;VL1218;1503825;3811128,46;2,534289868;3292328,63;10921844,91;0,301444367;644650,72;0,428674028;1836014,77;1,22089656
ITA;2013;PS;VL1824;999264;1628390,48;1,629589858;2941423,24;8789840,07;0,334638994;402846,07;0,403142783;1391516,25;1,39254116
ITA;2013;PS;VL2440;1531353;2031451,91;1,326573239;6203190,88;16950832,95;0,36595198;250449,02;0,163547543;1678723,75;1,096235649
ITA;2013;PS;VL40XX;95998;225652,48;2,350595637;6178967,17;14152672,09;0,436593679;127491,3;1,328062043;372395,87;3,879204463
ITA;2014;PS;VL0612;97074;141746;1,460185013;408201,19;1161150;0,351549059;46055;0,474431877;59696;0,614953541
ITA;2014;PS;VL1218;1638203;1983164;1,210572804;5194210;13317456;0,390030198;633152;0,386491784;1342454;0,819467429
ITA;2014;PS;VL1824;1187240;2033524;1,71281628;4768601;15074571;0,31633411;594119;0,500420303;2191822;1,846149052
ITA;2014;PS;VL2440;1438328;2006133;1,394767397;3540711;11534056,5;0,306978815;582248;0,404808917;1066702;0,741626388
ITA;2014;PS;VL40XX;76065;288000;3,786235457;3870000;15169903;0,255110399;450000;5,915992901;108800;1,430355617
ITA;2015;PS;VL1218;1746117;1841280;1,054499784;4231517;13466120,61;0,314234301;683172;0,391252133;1206510;0,690967444
ITA;2015;PS;VL1824;1094470;1468294;1,341557101;4301922;13153361,07;0,327058763;498349;0,455333632;1359485;1,242140031
ITA;2015;PS;VL2440;1802944;2264842;1,256190985;4289856,34;13704705,27;0,313020693;547068;0,303430389;863391,04;0,478878457
ITA;2015;PS;VL40XX;520101;758600;1,458562856;5913271,92;15921780,85;0,371395133;538500;1,035375821;380000;0,73062732
ITA;2016;PS;VL1218;2437125;2656426;1,089983485;6393333;19482516,88;0,328157447;940931;0,386082372;1899920;0,779574293
ITA;2016;PS;VL1824;1216556;1720304;1,414077116;3893356;13052787,08;0,298277753;568397;0,467218114;1630768;1,340479189
ITA;2016;PS;VL2440;1902267;1709763,79;0,898803265;6203115,09;17441243,3;0,35565785;675804,87;0,355262889;1347406,97;0,70831643
ITA;2016;PS;VL40XX;982281;1149810,15;1,170551146;8157849,83;22622879;0,360601753;919456,79;0,936042528;1078444,27;1,097897923
MLT;2008;PS;VL2440;13920,36;472868;33,96952378;130684;1030628,9;0,126800248;113664;8,16530607;876626;62,9743771
MLT;2009;PS;VL1218;2954,16;4250;1,438649227;10000;26493,74;0,377447654;1500;0,507758551;600;0,20310342
MLT;2009;PS;VL2440;13428;175408;13,06285374;66341;345375,91;0,192083461;60841;4,53090557;447414;33,31948168
MLT;2010;PS;VL1218;16329,94;35472;2,172206389;22354,71;214885,49;0,104030803;2840,4;0,173938177;5196,46;0,318216723
MLT;2011;PS;VL1218;19612,34;16537,07;0,843197191;10000;264680,92;0,037781341;2680;0,136648661;9260;0,472151717
MLT;2012;PS;VL1824;24722,44;75681,55;3,061249213;15230;307751,98;0,049487903;20650;0,835273541;47800;1,933466114
MLT;2012;PS;VL2440;49683,6;122435;2,464294053;44881;538873,3;0,083286739;59089;1,189305928;41135;0,827939199
MLT;2014;PS;VL1218;11652,52;4870;0,417935348;41906,3;107478,59;0,389903701;6000;0,51491008;2852,98;0,244838026
MLT;2014;PS;VL1824;4759,48;11250;2,363703598;3600;64089,9;0,056171097;6500;1,365695412;150;0,031516048
MLT;2014;PS;VL2440;50412,6;32611,4;0,646889865;445663,19;980292,88;0,45462249;19166,67;0,380196022;38;0,00075378
MLT;2015;PS;VL1218;17396,72;5360;0,308104056;35135;112900,51;0,3112032;16100;0,925461811;1209,26;0,069510804
MLT;2015;PS;VL1824;4431,24;6265;1,413825475;8100;49893;0,162347423;2900;0,654444354;800;0,180536374
MLT;2015;PS;VL2440;34941,6;43500;1,244934405;162321,01;1540030,45;0,105401169;48000;1,373720723;82000;2,346772901
MLT;2016;PS;VL1218;10077,15;12414;1,231895923;5000;113435,81;0,044077792;4608;0,457272145;2459;0,244017406
MLT;2016;PS;VL1824;10503,68;12060;1,148169023;8100;341189,46;0,023740475;5583;0,531527998;1540;0,146615282
PRT;2008;PS;VL0010;194922;251295;1,289207991;1058836;2408095;0,4396986;73639;0,377787012;99947;0,512753819
PRT;2008;PS;VL1012;345457;451486;1,306923872;2498697;5317895;0,469865802;166918;0,483180251;471936;1,36612082
PRT;2008;PS;VL1218;611694;703500;1,150084846;4418416;8609990;0,513173186;362465;0,592559352;835468;1,365826704
PRT;2008;PS;VL1824;1891045;3118549;1,649114114;14143424;26483600;0,534044616;1398699;0,739643425;1712297;0,905476602
PRT;2008;PS;VL2440;863350;1392988;1,613468466;6925094;12882387;0,537562953;809823;0,938000811;875349;1,013898187
PRT;2009;PS;VL0010;215660;243412;1,12868404;929130;2183226;0,425576647;84243;0,390628768;102022;0,473068719
PRT;2009;PS;VL1012;379918;440782;1,160202991;2408889;5330256;0,45192745;246512;0,648855806;416813;1,097113061
PRT;2009;PS;VL1218;636729;690148;1,083895975;4383112;8527363;0,514005561;370166;0,581355647;771548;1,211736861
PRT;2009;PS;VL1824;1863976;2666160;1,430361764;13074446;23354811;0,559818103;1412017;0,757529603;1502678;0,806168105
PRT;2009;PS;VL2440;804078;1151808;1,432458045;6626415;11840631;0,559633604;900957;1,12048458;755015;0,938982288
PRT;2010;PS;VL0010;234455;293556;1,252078224;1141349;2612647;0,436855419;80537;0,343507283;132716;0,566061718
PRT;2010;PS;VL1012;377075;478930;1,270118677;2727159;5443768;0,500968998;228752;0,606648545;441803;1,171658158
PRT;2010;PS;VL1218;544021;591227;1,086772386;3672254;7236611;0,50745494;409985;0,753619805;632353;1,162368732
PRT;2010;PS;VL1824;2022727;2892461;1,429980912;12901053;23063135;0,55937985;1471418;0,727442705;1933753;0,956012848
PRT;2010;PS;VL2440;929988;1581198;1,700234842;7428355;13385101;0,554971905;1002916;1,078418216;1008992;1,084951634
PRT;2011;PS;VL0010;214069;324155;1,51425475;1122336;2589444;0,433427408;87910;0,410661983;126645;0,591608313
PRT;2011;PS;VL1012;414859;615822;1,484412776;3214554;6507870;0,493948711;246993;0,595366136;571144;1,376718355
PRT;2011;PS;VL1218;572099;753496;1,317072744;4723126;9148510;0,516272705;373263;0,652444769;717014;1,253304061
PRT;2011;PS;VL1824;2140812;3867708;1,806654671;17919270;32608056;0,54953506;1766227;0,825026672;1997682;0,933142191
PRT;2011;PS;VL2440;847702;1621997;1,913404711;8052306;15049994;0,535037157;862344;1,017272579;892008;1,052266009
PRT;2012;PS;VL0010;117699;192770;1,637821902;625462;1466778;0,426418995;60660;0,515382459;72698;0,617660303
PRT;2012;PS;VL1012;373896;606636;1,622472559;2920179;5808896;0,502708088;224977;0,601710101;438836;1,173684661
PRT;2012;PS;VL1218;518129;784392;1,513893258;4478125;8658059;0,51722043;388941;0,75066441;647286;1,24927576
