c_square,EcoRegion,ICESRect,StatArea
1500:101:130:3,Greater North Sea,29F1,27.7.d
1500:101:130:4,Greater North Sea,29F1,27.7.d
1500:101:131:1,Greater North Sea,29F1,27.7.d
1500:101:131:2,Greater North Sea,29F1,27.7.d
1500:101:131:3,Greater North Sea,29F1,27.7.d
1500:101:131:4,Greater North Sea,29F1,27.7.d
1500:101:132:1,Greater North Sea,29F1,27.7.d
1500:101:132:2,Greater North Sea,29F1,27.7.d
1500:101:132:3,Greater North Sea,29F1,27.7.d
1500:101:132:4,Greater North Sea,29F1,27.7.d
1500:101:133:1,Greater North Sea,29F1,27.7.d
1500:101:133:2,Greater North Sea,29F1,27.7.d
1500:101:133:3,Greater North Sea,29F1,27.7.d
1500:101:133:4,Greater North Sea,29F1,27.7.d
1500:101:134:1,Greater North Sea,29F1,27.7.d
1500:101:134:2,Greater North Sea,29F1,27.7.d
1500:101:134:3,Greater North Sea,29F1,27.7.d
1500:101:134:4,Greater North Sea,29F1,27.7.d
1500:101:140:1,Greater North Sea,29F1,27.7.d
1500:101:140:2,Greater North Sea,29F1,27.7.d
1500:101:140:3,Greater North Sea,29F1,27.7.d
1500:101:140:4,Greater North Sea,29F1,27.7.d
1500:101:141:1,Greater North Sea,29F1,27.7.d
1500:101:141:2,Greater North Sea,29F1,27.7.d
1500:101:141:3,Greater North Sea,29F1,27.7.d
1500:101:141:4,Greater North Sea,29F1,27.7.d
1500:101:142:1,Greater North Sea,29F1,27.7.d
1500:101:142:2,Greater North Sea,29F1,27.7.d
1500:101:142:3,Greater North Sea,29F1,27.7.d
1500:101:142:4,Greater North Sea,29F1,27.7.d
1500:101:143:1,Greater North Sea,29F1,27.7.d
1500:101:143:2,Greater North Sea,29F1,27.7.d
1500:101:143:3,Greater North Sea,29F1,27.7.d
1500:101:143:4,Greater North Sea,29F1,27.7.d
1500:101:144:1,Greater North Sea,29F1,27.7.d
1500:101:144:2,Greater North Sea,29F1,27.7.d
1500:101:144:3,Greater North Sea,29F1,27.7.d
1500:101:144:4,Greater North Sea,29F1,27.7.d
1500:101:215:3,NA,29F1,NA
1500:101:215:4,NA,29F1,NA
1500:101:216:3,NA,29F1,NA
1500:101:225:1,Greater North Sea,29F1,27.7.d
1500:101:225:2,Greater North Sea,29F1,27.7.d
1500:101:225:3,Greater North Sea,29F1,27.7.d
1500:101:225:4,NA,29F1,NA
1500:101:226:1,NA,29F1,NA
1500:101:235:1,Greater North Sea,29F1,27.7.d
1500:101:235:3,Greater North Sea,29F1,27.7.d
1500:101:235:4,Greater North Sea,29F1,27.7.d
1500:101:245:1,Greater North Sea,29F1,27.7.d
1500:101:245:2,NA,29F1,NA
1500:101:245:3,Greater North Sea,29F1,27.7.d
1500:101:245:4,NA,29F1,NA
1500:101:350:1,Greater North Sea,30F1,27.7.d
1500:101:350:2,Greater North Sea,30F1,27.7.d
1500:101:350:3,Greater North Sea,30F1,27.7.d
1500:101:350:4,Greater North Sea,30F1,27.7.d
1500:101:351:1,Greater North Sea,30F1,27.7.d
1500:101:351:2,Greater North Sea,30F1,27.7.d
1500:101:351:3,Greater North Sea,30F1,27.7.d
1500:101:351:4,Greater North Sea,30F1,27.7.d
1500:101:352:1,Greater North Sea,30F1,27.7.d
1500:101:352:2,Greater North Sea,30F1,27.7.d
1500:101:352:3,Greater North Sea,30F1,27.7.d
1500:101:352:4,Greater North Sea,30F1,27.7.d
1500:101:353:1,Greater North Sea,30F1,27.7.d
1500:101:353:2,Greater North Sea,30F1,27.7.d
1500:101:353:3,Greater North Sea,30F1,27.7.d
1500:101:353:4,Greater North Sea,30F1,27.7.d
1500:101:354:1,Greater North Sea,30F1,27.7.d
1500:101:354:2,Greater North Sea,30F1,27.7.d
1500:101:354:3,Greater North Sea,30F1,27.7.d
1500:101:354:4,Greater North Sea,30F1,27.7.d
1500:101:360:1,Greater North Sea,30F1,27.7.d
1500:101:360:2,Greater North Sea,30F1,27.7.d
1500:101:360:3,Greater North Sea,30F1,27.7.d
1500:101:360:4,Greater North Sea,30F1,27.7.d
1500:101:361:1,Greater North Sea,30F1,27.7.d
1500:101:361:2,Greater North Sea,30F1,27.7.d
1500:101:361:3,Greater North Sea,30F1,27.7.d
1500:101:361:4,Greater North Sea,30F1,27.7.d
1500:101:362:1,Greater North Sea,30F1,27.7.d
1500:101:362:2,Greater North Sea,30F1,27.7.d
1500:101:362:3,Greater North Sea,30F1,27.7.d
1500:101:362:4,Greater North Sea,30F1,27.7.d
1500:101:363:1,Greater North Sea,30F1,27.7.d
1500:101:363:2,Greater North Sea,30F1,27.7.d
1500:101:363:3,Greater North Sea,30F1,27.7.d
1500:101:363:4,Greater North Sea,30F1,27.7.d
1500:101:364:1,Greater North Sea,30F1,27.7.d
1500:101:364:2,Greater North Sea,30F1,27.7.d
1500:101:364:3,Greater North Sea,30F1,27.7.d
1500:101:364:4,Greater North Sea,30F1,27.7.d
1500:101:370:1,Greater North Sea,30F1,27.7.d
1500:101:370:2,Greater North Sea,30F1,27.7.d
1500:101:370:3,Greater North Sea,30F1,27.7.d
1500:101:370:4,Greater North Sea,30F1,27.7.d
1500:101:371:1,Greater North Sea,30F1,27.7.d
1500:101:371:2,Greater North Sea,30F1,27.7.d
1500:101:371:3,Greater North Sea,30F1,27.7.d
1500:101:371:4,Greater North Sea,30F1,27.7.d
1500:101:372:1,Greater North Sea,30F1,27.7.d
1500:101:372:2,Greater North Sea,30F1,27.7.d
1500:101:372:3,Greater North Sea,30F1,27.7.d
1500:101:372:4,Greater North Sea,30F1,27.7.d
1500:101:373:1,Greater North Sea,30F1,27.7.d
1500:101:373:2,Greater North Sea,30F1,27.7.d
1500:101:373:3,Greater North Sea,30F1,27.7.d
1500:101:373:4,Greater North Sea,30F1,27.7.d
1500:101:374:1,Greater North Sea,30F1,27.7.d
1500:101:374:2,Greater North Sea,30F1,27.7.d
1500:101:374:3,Greater North Sea,30F1,27.7.d
1500:101:374:4,Greater North Sea,30F1,27.7.d
1500:101:380:1,Greater North Sea,30F1,27.7.d
1500:101:380:2,Greater North Sea,30F1,27.7.d
1500:101:380:3,Greater North Sea,30F1,27.7.d
1500:101:380:4,Greater North Sea,30F1,27.7.d
1500:101:381:1,Greater North Sea,30F1,27.7.d
1500:101:381:2,Greater North Sea,30F1,27.7.d
1500:101:381:3,Greater North Sea,30F1,27.7.d
1500:101:381:4,Greater North Sea,30F1,27.7.d
1500:101:382:1,Greater North Sea,30F1,27.7.d
1500:101:382:2,Greater North Sea,30F1,27.7.d
1500:101:382:3,Greater North Sea,30F1,27.7.d
1500:101:382:4,Greater North Sea,30F1,27.7.d
1500:101:383:1,Greater North Sea,30F1,27.7.d
1500:101:383:2,Greater North Sea,30F1,27.7.d
1500:101:383:3,Greater North Sea,30F1,27.7.d
1500:101:383:4,Greater North Sea,30F1,27.7.d
1500:101:384:1,Greater North Sea,30F1,27.7.d
1500:101:384:2,Greater North Sea,30F1,27.7.d
1500:101:384:3,Greater North Sea,30F1,27.7.d
1500:101:384:4,Greater North Sea,30F1,27.7.d
1500:101:390:1,Greater North Sea,30F1,27.7.d
1500:101:390:2,Greater North Sea,30F1,27.7.d
1500:101:390:3,Greater North Sea,30F1,27.7.d
1500:101:390:4,Greater North Sea,30F1,27.7.d
1500:101:391:1,Greater North Sea,30F1,27.7.d
1500:101:391:2,Greater North Sea,30F1,27.7.d
1500:101:391:3,Greater North Sea,30F1,27.7.d
1500:101:391:4,Greater North Sea,30F1,27.7.d
1500:101:392:1,Greater North Sea,30F1,27.7.d
1500:101:392:2,Greater North Sea,30F1,27.7.d
1500:101:392:3,Greater North Sea,30F1,27.7.d
1500:101:392:4,Greater North Sea,30F1,27.7.d
1500:101:393:1,Greater North Sea,30F1,27.7.d
1500:101:393:2,Greater North Sea,30F1,27.7.d
1500:101:393:3,Greater North Sea,30F1,27.7.d
1500:101:393:4,Greater North Sea,30F1,27.7.d
1500:101:394:1,Greater North Sea,30F1,27.7.d
1500:101:394:2,Greater North Sea,30F1,27.7.d
1500:101:394:3,Greater North Sea,30F1,27.7.d
1500:101:394:4,Greater North Sea,30F1,27.7.d
1500:101:455:1,Greater North Sea,30F1,27.7.d
1500:101:455:2,Greater North Sea,30F1,27.7.d
1500:101:455:3,Greater North Sea,30F1,27.7.d
1500:101:455:4,Greater North Sea,30F1,27.7.d
1500:101:456:1,NA,30F1,NA
1500:101:465:1,Greater North Sea,30F1,27.7.d
1500:101:465:2,Greater North Sea,30F1,27.7.d
1500:101:465:3,Greater North Sea,30F1,27.7.d
1500:101:465:4,NA,30F1,NA
1500:101:475:1,Greater North Sea,30F1,27.7.d
1500:101:475:2,Greater North Sea,30F1,27.7.d
1500:101:475:3,Greater North Sea,30F1,27.7.d
1500:101:475:4,Greater North Sea,30F1,27.7.d
1500:101:476:2,NA,30F1,NA
1500:101:485:1,Greater North Sea,30F1,27.7.d
1500:101:485:2,Greater North Sea,30F1,27.7.d
1500:101:485:3,Greater North Sea,30F1,27.7.d
1500:101:485:4,Greater North Sea,30F1,27.7.d
1500:101:486:1,NA,30F1,NA
1500:101:486:3,Greater North Sea,30F1,27.7.d
1500:101:486:4,NA,30F1,NA
1500:101:487:1,NA,30F1,NA
1500:101:495:1,Greater North Sea,30F1,27.7.d
1500:101:495:2,Greater North Sea,30F1,27.7.d
1500:101:495:3,Greater North Sea,30F1,27.7.d
1500:101:495:4,Greater North Sea,30F1,27.7.d
1500:101:496:1,Greater North Sea,30F1,27.7.d
1500:101:496:2,Greater North Sea,30F1,27.7.d
1500:101:496:3,Greater North Sea,30F1,27.7.d
1500:101:496:4,Greater North Sea,30F1,27.7.d
1500:101:497:1,NA,30F1,NA
1500:101:497:2,NA,30F1,NA
1500:101:497:3,Greater North Sea,30F1,27.7.d
1500:101:497:4,Greater North Sea,30F1,27.7.d
1500:101:498:3,Greater North Sea,30F1,27.7.d
1500:101:498:4,NA,30F1,NA
1500:101:499:3,NA,30F1,NA
1500:101:499:4,NA,30F1,NA
1500:110:239:3,NA,31F0,NA
1500:110:239:4,Greater North Sea,31F0,27.4.c
1500:110:246:3,NA,31F0,NA
1500:110:246:4,Greater North Sea,31F0,27.4.c
1500:110:247:1,Greater North Sea,31F0,27.4.c
1500:110:247:2,NA,31F0,NA
1500:110:247:3,Greater North Sea,31F0,27.4.c
1500:110:247:4,Greater North Sea,31F0,27.4.c
1500:110:248:1,NA,31F0,NA
1500:110:248:2,Greater North Sea,31F0,27.4.c
1500:110:248:3,Greater North Sea,31F0,27.4.c
1500:110:248:4,Greater North Sea,31F0,27.4.c
1500:110:249:1,Greater North Sea,31F0,27.4.c
1500:110:249:2,Greater North Sea,31F0,27.4.c
1500:110:249:3,Greater North Sea,31F0,27.4.c
1500:110:249:4,Greater North Sea,31F0,27.4.c
1500:110:456:2,Greater North Sea,32F0,27.4.c
1500:110:457:1,Greater North Sea,32F0,27.4.c
1500:110:457:2,NA,32F0,NA
1500:110:458:1,Greater North Sea,32F0,27.4.c
1500:110:458:2,Greater North Sea,32F0,27.4.c
1500:110:458:4,NA,32F0,NA
1500:110:459:1,Greater North Sea,32F0,27.4.c
1500:110:459:2,Greater North Sea,32F0,27.4.c
1500:110:459:3,Greater North Sea,32F0,27.4.c
1500:110:459:4,Greater North Sea,32F0,27.4.c
1500:110:469:2,Greater North Sea,32F0,27.4.c
1500:111:100:1,Greater North Sea,31F1,27.4.c
1500:111:100:2,Greater North Sea,31F1,27.4.c
1500:111:101:1,Greater North Sea,31F1,27.4.c
1500:111:101:2,Greater North Sea,31F1,27.4.c
1500:111:101:3,NA,31F1,NA
1500:111:102:1,Greater North Sea,31F1,27.4.c
1500:111:102:2,Greater North Sea,31F1,27.4.c
1500:111:102:3,Greater North Sea,31F1,27.4.c
1500:111:102:4,Greater North Sea,31F1,27.4.c
1500:111:103:1,Greater North Sea,31F1,27.4.c
1500:111:103:2,Greater North Sea,31F1,27.4.c
1500:111:103:3,Greater North Sea,31F1,27.4.c
1500:111:103:4,Greater North Sea,31F1,27.4.c
1500:111:104:1,Greater North Sea,31F1,27.4.c
1500:111:104:2,Greater North Sea,31F1,27.4.c
1500:111:104:3,Greater North Sea,31F1,27.4.c
1500:111:104:4,Greater North Sea,31F1,27.4.c
1500:111:113:1,NA,31F1,NA
1500:111:113:2,Greater North Sea,31F1,27.4.c
1500:111:114:1,Greater North Sea,31F1,27.4.c
1500:111:114:2,Greater North Sea,31F1,27.4.c
1500:111:114:3,Greater North Sea,31F1,27.4.c
1500:111:123:4,NA,31F1,NA
1500:111:124:1,Greater North Sea,31F1,27.4.c
1500:111:124:2,Greater North Sea,31F1,27.4.c
1500:111:124:4,Greater North Sea,31F1,27.4.c
1500:111:130:3,Greater North Sea,31F1,27.4.c
1500:111:130:4,Greater North Sea,31F1,27.4.c
1500:111:131:3,Greater North Sea,31F1,27.4.c
1500:111:131:4,NA,31F1,NA
1500:111:132:3,NA,31F1,NA
1500:111:132:4,NA,31F1,NA
1500:111:133:3,NA,31F1,NA
1500:111:134:4,Greater North Sea,31F1,27.4.c
1500:111:140:1,Greater North Sea,31F1,27.4.c
1500:111:140:2,Greater North Sea,31F1,27.4.c
1500:111:140:3,Greater North Sea,31F1,27.4.c
1500:111:140:4,Greater North Sea,31F1,27.4.c
1500:111:141:1,Greater North Sea,31F1,27.4.c
1500:111:141:2,Greater North Sea,31F1,27.4.c
1500:111:141:3,Greater North Sea,31F1,27.4.c
1500:111:141:4,Greater North Sea,31F1,27.4.c
1500:111:142:1,Greater North Sea,31F1,27.4.c
1500:111:142:2,Greater North Sea,31F1,27.4.c
1500:111:142:3,Greater North Sea,31F1,27.4.c
1500:111:142:4,Greater North Sea,31F1,27.4.c
1500:111:143:1,Greater North Sea,31F1,27.4.c
1500:111:143:2,Greater North Sea,31F1,27.4.c
1500:111:143:3,Greater North Sea,31F1,27.4.c
1500:111:143:4,Greater North Sea,31F1,27.4.c
1500:111:144:1,Greater North Sea,31F1,27.4.c
1500:111:144:2,Greater North Sea,31F1,27.4.c
1500:111:144:3,Greater North Sea,31F1,27.4.c
1500:111:144:4,Greater North Sea,31F1,27.4.c
1500:111:205:1,Greater North Sea,31F1,27.4.c
1500:111:205:2,Greater North Sea,31F1,27.4.c
1500:111:205:3,Greater North Sea,31F1,27.4.c
1500:111:205:4,Greater North Sea,31F1,27.4.c
1500:111:206:1,Greater North Sea,31F1,27.4.c
1500:111:206:2,Greater North Sea,31F1,27.4.c
1500:111:206:3,Greater North Sea,31F1,27.4.c
1500:111:206:4,Greater North Sea,31F1,27.4.c
1500:111:207:1,Greater North Sea,31F1,27.4.c
1500:111:207:2,Greater North Sea,31F1,27.4.c
1500:111:207:3,Greater North Sea,31F1,27.4.c
1500:111:207:4,Greater North Sea,31F1,27.4.c
1500:111:208:1,Greater North Sea,31F1,27.4.c
1500:111:208:2,Greater North Sea,31F1,27.4.c
1500:111:208:3,Greater North Sea,31F1,27.4.c
1500:111:208:4,Greater North Sea,31F1,27.4.c
1500:111:209:1,Greater North Sea,31F1,27.4.c
1500:111:209:2,Greater North Sea,31F1,27.4.c
1500:111:209:3,Greater North Sea,31F1,27.4.c
1500:111:209:4,Greater North Sea,31F1,27.4.c
1500:111:215:1,Greater North Sea,31F1,27.4.c
1500:111:215:2,Greater North Sea,31F1,27.4.c
1500:111:215:3,Greater North Sea,31F1,27.4.c
1500:111:215:4,Greater North Sea,31F1,27.4.c
1500:111:216:1,Greater North Sea,31F1,27.4.c
1500:111:216:2,Greater North Sea,31F1,27.4.c
1500:111:216:3,Greater North Sea,31F1,27.4.c
1500:111:216:4,Greater North Sea,31F1,27.4.c
1500:111:217:1,Greater North Sea,31F1,27.4.c
1500:111:217:2,Greater North Sea,31F1,27.4.c
1500:111:217:3,Greater North Sea,31F1,27.4.c
1500:111:217:4,Greater North Sea,31F1,27.4.c
1500:111:218:1,Greater North Sea,31F1,27.4.c
1500:111:218:2,Greater North Sea,31F1,27.4.c
1500:111:218:3,Greater North Sea,31F1,27.4.c
1500:111:218:4,Greater North Sea,31F1,27.4.c
1500:111:219:1,Greater North Sea,31F1,27.4.c
1500:111:219:2,Greater North Sea,31F1,27.4.c
1500:111:219:3,Greater North Sea,31F1,27.4.c
1500:111:219:4,Greater North Sea,31F1,27.4.c
1500:111:225:2,Greater North Sea,31F1,27.4.c
1500:111:226:1,Greater North Sea,31F1,27.4.c
1500:111:226:2,Greater North Sea,31F1,27.4.c
1500:111:226:3,Greater North Sea,31F1,27.4.c
1500:111:226:4,Greater North Sea,31F1,27.4.c
1500:111:227:1,Greater North Sea,31F1,27.4.c
1500:111:227:2,Greater North Sea,31F1,27.4.c
1500:111:227:3,Greater North Sea,31F1,27.4.c
1500:111:227:4,Greater North Sea,31F1,27.4.c
1500:111:228:1,Greater North Sea,31F1,27.4.c
1500:111:228:2,Greater North Sea,31F1,27.4.c
1500:111:228:3,Greater North Sea,31F1,27.4.c
1500:111:228:4,Greater North Sea,31F1,27.4.c
1500:111:229:1,Greater North Sea,31F1,27.4.c
1500:111:229:2,Greater North Sea,31F1,27.4.c
1500:111:229:3,Greater North Sea,31F1,27.4.c
1500:111:229:4,Greater North Sea,31F1,27.4.c
1500:111:235:3,Greater North Sea,31F1,27.4.c
1500:111:235:4,Greater North Sea,31F1,27.4.c
1500:111:236:1,Greater North Sea,31F1,27.4.c
1500:111:236:2,Greater North Sea,31F1,27.4.c
1500:111:236:3,Greater North Sea,31F1,27.4.c
1500:111:236:4,Greater North Sea,31F1,27.4.c
1500:111:237:1,Greater North Sea,31F1,27.4.c
1500:111:237:2,Greater North Sea,31F1,27.4.c
1500:111:237:3,Greater North Sea,31F1,27.4.c
1500:111:237:4,Greater North Sea,31F1,27.4.c
1500:111:238:1,Greater North Sea,31F1,27.4.c
1500:111:238:2,Greater North Sea,31F1,27.4.c
1500:111:238:3,Greater North Sea,31F1,27.4.c
1500:111:238:4,Greater North Sea,31F1,27.4.c
1500:111:239:1,Greater North Sea,31F1,27.4.c
1500:111:239:2,Greater North Sea,31F1,27.4.c
1500:111:239:3,Greater North Sea,31F1,27.4.c
1500:111:239:4,Greater North Sea,31F1,27.4.c
1500:111:245:1,Greater North Sea,31F1,27.4.c
1500:111:245:2,Greater North Sea,31F1,27.4.c
1500:111:245:3,Greater North Sea,31F1,27.4.c
1500:111:245:4,Greater North Sea,31F1,27.4.c
1500:111:246:1,Greater North Sea,31F1,27.4.c
1500:111:246:2,Greater North Sea,31F1,27.4.c
1500:111:246:3,Greater North Sea,31F1,27.4.c
1500:111:246:4,Greater North Sea,31F1,27.4.c
1500:111:247:1,Greater North Sea,31F1,27.4.c
1500:111:247:2,Greater North Sea,31F1,27.4.c
1500:111:247:3,Greater North Sea,31F1,27.4.c
1500:111:247:4,Greater North Sea,31F1,27.4.c
1500:111:248:1,Greater North Sea,31F1,27.4.c
1500:111:248:2,Greater North Sea,31F1,27.4.c
1500:111:248:3,Greater North Sea,31F1,27.4.c
1500:111:248:4,Greater North Sea,31F1,27.4.c
1500:111:249:1,Greater North Sea,31F1,27.4.c
1500:111:249:2,Greater North Sea,31F1,27.4.c
1500:111:249:3,Greater North Sea,31F1,27.4.c
1500:111:249:4,Greater North Sea,31F1,27.4.c
1500:111:350:1,Greater North Sea,32F1,27.4.c
1500:111:350:2,Greater North Sea,32F1,27.4.c
1500:111:350:3,Greater North Sea,32F1,27.4.c
1500:111:350:4,Greater North Sea,32F1,27.4.c
1500:111:351:1,Greater North Sea,32F1,27.4.c
1500:111:351:3,Greater North Sea,32F1,27.4.c
1500:111:352:2,Greater North Sea,32F1,27.4.c
1500:111:352:3,Greater North Sea,32F1,27.4.c
1500:111:353:1,Greater North Sea,32F1,27.4.c
1500:111:353:2,Greater North Sea,32F1,27.4.c
1500:111:353:3,Greater North Sea,32F1,27.4.c
1500:111:353:4,Greater North Sea,32F1,27.4.c
1500:111:354:1,Greater North Sea,32F1,27.4.c
1500:111:354:2,Greater North Sea,32F1,27.4.c
1500:111:354:3,Greater North Sea,32F1,27.4.c
1500:111:354:4,Greater North Sea,32F1,27.4.c
1500:111:360:1,Greater North Sea,32F1,27.4.c
1500:111:360:2,Greater North Sea,32F1,27.4.c
1500:111:360:3,Greater North Sea,32F1,27.4.c
1500:111:360:4,Greater North Sea,32F1,27.4.c
1500:111:361:1,Greater North Sea,32F1,27.4.c
1500:111:361:2,Greater North Sea,32F1,27.4.c
1500:111:361:3,Greater North Sea,32F1,27.4.c
1500:111:361:4,Greater North Sea,32F1,27.4.c
1500:111:362:1,Greater North Sea,32F1,27.4.c
1500:111:362:2,Greater North Sea,32F1,27.4.c
1500:111:362:3,Greater North Sea,32F1,27.4.c
1500:111:362:4,Greater North Sea,32F1,27.4.c
1500:111:363:1,Greater North Sea,32F1,27.4.c
1500:111:363:2,Greater North Sea,32F1,27.4.c
1500:111:363:3,Greater North Sea,32F1,27.4.c
1500:111:363:4,Greater North Sea,32F1,27.4.c
1500:111:364:1,Greater North Sea,32F1,27.4.c
1500:111:364:3,Greater North Sea,32F1,27.4.c
1500:111:364:4,Greater North Sea,32F1,27.4.c
1500:111:370:1,Greater North Sea,32F1,27.4.c
1500:111:370:2,Greater North Sea,32F1,27.4.c
1500:111:371:1,Greater North Sea,32F1,27.4.c
1500:111:371:2,Greater North Sea,32F1,27.4.c
1500:111:371:3,Greater North Sea,32F1,27.4.c
1500:111:371:4,Greater North Sea,32F1,27.4.c
1500:111:372:1,Greater North Sea,32F1,27.4.c
1500:111:372:2,Greater North Sea,32F1,27.4.c
1500:111:372:3,Greater North Sea,32F1,27.4.c
1500:111:372:4,Greater North Sea,32F1,27.4.c
1500:111:373:1,Greater North Sea,32F1,27.4.c
1500:111:373:2,Greater North Sea,32F1,27.4.c
1500:111:373:3,Greater North Sea,32F1,27.4.c
1500:111:373:4,Greater North Sea,32F1,27.4.c
1500:111:374:1,Greater North Sea,32F1,27.4.c
1500:111:374:2,Greater North Sea,32F1,27.4.c
1500:111:374:3,Greater North Sea,32F1,27.4.c
1500:111:374:4,Greater North Sea,32F1,27.4.c
1500:111:382:2,Greater North Sea,32F1,27.4.c
1500:111:383:1,Greater North Sea,32F1,27.4.c
1500:111:383:2,Greater North Sea,32F1,27.4.c
1500:111:384:1,Greater North Sea,32F1,27.4.c
1500:111:384:2,Greater North Sea,32F1,27.4.c
1500:111:393:2,Greater North Sea,32F1,27.4.c
1500:111:394:2,Greater North Sea,32F1,27.4.c
1500:111:394:4,Greater North Sea,32F1,27.4.c
1500:111:455:1,Greater North Sea,32F1,27.4.c
1500:111:455:2,Greater North Sea,32F1,27.4.c
1500:111:455:3,Greater North Sea,32F1,27.4.c
1500:111:455:4,Greater North Sea,32F1,27.4.c
1500:111:456:1,Greater North Sea,32F1,27.4.c
1500:111:456:2,Greater North Sea,32F1,27.4.c
1500:111:456:3,Greater North Sea,32F1,27.4.c
1500:111:456:4,Greater North Sea,32F1,27.4.c
1500:111:457:1,Greater North Sea,32F1,27.4.c
1500:111:457:2,Greater North Sea,32F1,27.4.c
1500:111:457:3,Greater North Sea,32F1,27.4.c
1500:111:457:4,Greater North Sea,32F1,27.4.c
1500:111:458:1,Greater North Sea,32F1,27.4.c
1500:111:458:2,Greater North Sea,32F1,27.4.c
1500:111:458:3,Greater North Sea,32F1,27.4.c
1500:111:458:4,Greater North Sea,32F1,27.4.c
1500:111:459:1,Greater North Sea,32F1,27.4.c
1500:111:459:2,Greater North Sea,32F1,27.4.c
1500:111:459:3,Greater North Sea,32F1,27.4.c
1500:111:459:4,Greater North Sea,32F1,27.4.c
1500:111:465:3,Greater North Sea,32F1,27.4.c
1500:111:465:4,Greater North Sea,32F1,27.4.c
1500:111:466:1,Greater North Sea,32F1,27.4.c
1500:111:466:2,Greater North Sea,32F1,27.4.c
1500:111:466:3,Greater North Sea,32F1,27.4.c
1500:111:466:4,Greater North Sea,32F1,27.4.c
1500:111:467:1,Greater North Sea,32F1,27.4.c
1500:111:467:2,Greater North Sea,32F1,27.4.c
1500:111:467:3,Greater North Sea,32F1,27.4.c
1500:111:467:4,Greater North Sea,32F1,27.4.c
1500:111:468:1,Greater North Sea,32F1,27.4.c
1500:111:468:2,Greater North Sea,32F1,27.4.c
1500:111:468:3,Greater North Sea,32F1,27.4.c
1500:111:468:4,Greater North Sea,32F1,27.4.c
1500:111:469:1,Greater North Sea,32F1,27.4.c
1500:111:469:2,Greater North Sea,32F1,27.4.c
1500:111:469:3,Greater North Sea,32F1,27.4.c
1500:111:469:4,Greater North Sea,32F1,27.4.c
1500:111:475:1,Greater North Sea,32F1,27.4.c
1500:111:475:2,Greater North Sea,32F1,27.4.c
1500:111:475:3,Greater North Sea,32F1,27.4.c
1500:111:475:4,Greater North Sea,32F1,27.4.c
1500:111:476:1,Greater North Sea,32F1,27.4.c
1500:111:476:2,Greater North Sea,32F1,27.4.c
1500:111:476:3,Greater North Sea,32F1,27.4.c
1500:111:476:4,Greater North Sea,32F1,27.4.c
1500:111:477:1,Greater North Sea,32F1,27.4.c
1500:111:477:2,Greater North Sea,32F1,27.4.c
1500:111:477:3,Greater North Sea,32F1,27.4.c
1500:111:477:4,Greater North Sea,32F1,27.4.c
1500:111:478:1,Greater North Sea,32F1,27.4.c
1500:111:478:2,Greater North Sea,32F1,27.4.c
1500:111:478:3,Greater North Sea,32F1,27.4.c
1500:111:478:4,Greater North Sea,32F1,27.4.c
1500:111:479:1,Greater North Sea,32F1,27.4.c
1500:111:479:2,Greater North Sea,32F1,27.4.c
1500:111:479:3,Greater North Sea,32F1,27.4.c
1500:111:479:4,Greater North Sea,32F1,27.4.c
1500:111:485:1,Greater North Sea,32F1,27.4.c
1500:111:485:2,Greater North Sea,32F1,27.4.c
1500:111:485:4,Greater North Sea,32F1,27.4.c
1500:111:486:1,Greater North Sea,32F1,27.4.c
1500:111:486:2,Greater North Sea,32F1,27.4.c
1500:111:486:3,Greater North Sea,32F1,27.4.c
1500:111:486:4,Greater North Sea,32F1,27.4.c
1500:111:487:1,Greater North Sea,32F1,27.4.c
1500:111:487:2,Greater North Sea,32F1,27.4.c
1500:111:487:3,Greater North Sea,32F1,27.4.c
1500:111:487:4,Greater North Sea,32F1,27.4.c
1500:111:488:1,Greater North Sea,32F1,27.4.c
1500:111:488:2,Greater North Sea,32F1,27.4.c
1500:111:488:3,Greater North Sea,32F1,27.4.c
